company;contract;month;year;lines
PeruTel;Control;4;2013;95404
PeruTel;Prepaid;4;2013;98163
PeruTel;Prepaid;4;2013;103651
PeruTel;Control;4;2013;106270
PeruTel;Postpaid;4;2013;112609
PeruTel;Postpaid;4;2013;115142
PeruTel;Control;4;2013;117737
PeruTel;Control;4;2013;118792
PeruTel;Control;4;2013;121722
PeruTel;Prepaid;4;2013;131841
PeruTel;Prepaid;4;2013;156248
PeruTel;Prepaid;4;2013;169369
PeruTel;Prepaid;4;2013;173630
PeruTel;Prepaid;4;2013;173995
PeruTel;Prepaid;4;2013;219852
PeruTel;Prepaid;4;2013;228171
PeruTel;Prepaid;4;2013;259791
PeruTel;Prepaid;4;2013;342845
PeruTel;Prepaid;4;2013;426162
PeruTel;Prepaid;4;2013;428753
PeruTel;Prepaid;4;2013;474177
PeruTel;Prepaid;4;2013;477916
PeruTel;Prepaid;4;2013;484154
PeruTel;Prepaid;4;2013;485770
PeruTel;Prepaid;4;2013;580256
PeruTel;Control;4;2013;588694
PeruTel;Prepaid;4;2013;615847
PeruTel;Postpaid;4;2013;667696
PeruTel;Prepaid;4;2013;2616168
PeruTel;Prepaid;4;2013;3249103
ComTel;Control;5;2013;5
ComTel;Control;5;2013;8
ComTel;Control;5;2013;13
ComTel;Control;5;2013;13
ComTel;Control;5;2013;14
ComTel;Control;5;2013;18
ComTel;Control;5;2013;20
ComTel;Control;5;2013;21
ComTel;Control;5;2013;23
ComTel;Control;5;2013;31
ComTel;Control;5;2013;49
ComTel;Control;5;2013;54
ComTel;Control;5;2013;59
ComTel;Control;5;2013;61
ComTel;Control;5;2013;64
ComTel;Control;5;2013;70
ComTel;Control;5;2013;76
ComTel;Control;5;2013;127
ComTel;Control;5;2013;156
ComTel;Control;5;2013;184
ComTel;Control;5;2013;230
ComTel;Control;5;2013;372
ComTel;Control;5;2013;457
ComTel;Control;5;2013;811
ComTel;Control;5;2013;1026
ComTel;Control;5;2013;5826
ComTel;Postpaid;5;2013;6143
ComTel;Postpaid;5;2013;8929
ComTel;Postpaid;5;2013;9681
ComTel;Postpaid;5;2013;10637
ComTel;Postpaid;5;2013;11551
ComTel;Prepaid;5;2013;15186
ComTel;Postpaid;5;2013;16387
ComTel;Postpaid;5;2013;17229
ComTel;Postpaid;5;2013;17881
ComTel;Postpaid;5;2013;19469
ComTel;Postpaid;5;2013;20482
ComTel;Postpaid;5;2013;22876
ComTel;Postpaid;5;2013;25907
ComTel;Postpaid;5;2013;27989
ComTel;Prepaid;5;2013;33886
ComTel;Prepaid;5;2013;39858
ComTel;Postpaid;5;2013;39899
ComTel;Prepaid;5;2013;43363
ComTel;Prepaid;5;2013;45487
ComTel;Prepaid;5;2013;46104
ComTel;Postpaid;5;2013;50302
ComTel;Postpaid;5;2013;52188
ComTel;Postpaid;5;2013;52364
ComTel;Postpaid;5;2013;52551
ComTel;Postpaid;5;2013;58144
ComTel;Postpaid;5;2013;58383
ComTel;Postpaid;5;2013;62480
ComTel;Prepaid;5;2013;69078
ComTel;Prepaid;5;2013;84608
ComTel;Postpaid;5;2013;113286
ComTel;Prepaid;5;2013;114475
ComTel;Prepaid;5;2013;117790
ComTel;Prepaid;5;2013;127095
ComTel;Prepaid;5;2013;137787
ComTel;Prepaid;5;2013;138010
ComTel;Prepaid;5;2013;141807
ComTel;Postpaid;5;2013;145525
ComTel;Prepaid;5;2013;160722
ComTel;Prepaid;5;2013;166622
ComTel;Prepaid;5;2013;179045
ComTel;Prepaid;5;2013;184313
ComTel;Postpaid;5;2013;208445
ComTel;Prepaid;5;2013;215517
ComTel;Postpaid;5;2013;278851
ComTel;Prepaid;5;2013;284156
ComTel;Prepaid;5;2013;358307
ComTel;Prepaid;5;2013;382930
ComTel;Prepaid;5;2013;434973
ComTel;Prepaid;5;2013;512180
ComTel;Prepaid;5;2013;612545
ComTel;Postpaid;5;2013;1625037
ComTel;Prepaid;5;2013;3508414
SurTel;Prepaid;5;2013;10
SurTel;Postpaid;5;2013;20
SurTel;Postpaid;5;2013;31
SurTel;Postpaid;5;2013;47
SurTel;Postpaid;5;2013;131
SurTel;Postpaid;5;2013;217
SurTel;Postpaid;5;2013;255
SurTel;Postpaid;5;2013;260
SurTel;Prepaid;5;2013;277
SurTel;Postpaid;5;2013;359
SurTel;Prepaid;5;2013;468
SurTel;Control;5;2013;492
SurTel;Prepaid;5;2013;749
SurTel;Postpaid;5;2013;792
SurTel;Prepaid;5;2013;799
SurTel;Control;5;2013;841
SurTel;Postpaid;5;2013;1018
SurTel;Control;5;2013;1032
SurTel;Prepaid;5;2013;1191
SurTel;Postpaid;5;2013;1554
SurTel;Postpaid;5;2013;1694
SurTel;Control;5;2013;1747
SurTel;Prepaid;5;2013;1870
SurTel;Control;5;2013;1970
SurTel;Control;5;2013;2707
SurTel;Postpaid;5;2013;3376
SurTel;Control;5;2013;4219
SurTel;Prepaid;5;2013;4515
SurTel;Control;5;2013;5872
SurTel;Control;5;2013;12113
SurTel;Prepaid;5;2013;12484
SurTel;Prepaid;5;2013;12647
SurTel;Control;5;2013;14092
SurTel;Control;5;2013;16954
SurTel;Control;5;2013;22510
SurTel;Prepaid;5;2013;25073
SurTel;Postpaid;5;2013;28935
SurTel;Prepaid;5;2013;31922
SurTel;Postpaid;5;2013;34941
SurTel;Control;5;2013;37617
SurTel;Prepaid;5;2013;45732
SurTel;Prepaid;5;2013;248722
SurTel;Control;5;2013;263135
SurTel;Control;5;2013;308933
SurTel;Prepaid;5;2013;467544
PeruTel;Control;5;2013;2360
PeruTel;Postpaid;5;2013;3240
PeruTel;Control;5;2013;6821
PeruTel;Postpaid;5;2013;7683
PeruTel;Control;5;2013;10096
PeruTel;Postpaid;5;2013;11900
PeruTel;Postpaid;5;2013;12236
PeruTel;Prepaid;5;2013;14400
PeruTel;Control;5;2013;15688
PeruTel;Postpaid;5;2013;16686
PeruTel;Control;5;2013;18436
PeruTel;Control;5;2013;18986
PeruTel;Postpaid;5;2013;20412
PeruTel;Postpaid;5;2013;21621
PeruTel;Control;5;2013;24564
PeruTel;Control;5;2013;27261
PeruTel;Control;5;2013;27809
PeruTel;Postpaid;5;2013;29200
PeruTel;Postpaid;5;2013;32128
PeruTel;Postpaid;5;2013;34269
PeruTel;Postpaid;5;2013;34532
PeruTel;Postpaid;5;2013;35045
PeruTel;Control;5;2013;36455
PeruTel;Postpaid;5;2013;36709
PeruTel;Postpaid;5;2013;36854
PeruTel;Control;5;2013;37188
PeruTel;Control;5;2013;38141
PeruTel;Postpaid;5;2013;38227
PeruTel;Control;5;2013;38538
PeruTel;Postpaid;5;2013;38737
PeruTel;Control;5;2013;39768
PeruTel;Control;5;2013;41214
PeruTel;Control;5;2013;45564
PeruTel;Postpaid;5;2013;53925
PeruTel;Postpaid;5;2013;58334
PeruTel;Prepaid;5;2013;61543
PeruTel;Control;5;2013;64195
PeruTel;Postpaid;5;2013;68224
PeruTel;Control;5;2013;70862
PeruTel;Postpaid;5;2013;72595
PeruTel;Control;5;2013;73024
PeruTel;Control;5;2013;74494
PeruTel;Prepaid;5;2013;75583
PeruTel;Prepaid;5;2013;88314
PeruTel;Postpaid;5;2013;89465
PeruTel;Postpaid;5;2013;91982
PeruTel;Postpaid;5;2013;93431
PeruTel;Prepaid;5;2013;95903
PeruTel;Control;5;2013;99161
PeruTel;Prepaid;5;2013;99744
PeruTel;Prepaid;5;2013;105303
PeruTel;Postpaid;5;2013;110688
PeruTel;Control;5;2013;113529
PeruTel;Postpaid;5;2013;115012
PeruTel;Control;5;2013;123946
PeruTel;Control;5;2013;126902
PeruTel;Control;5;2013;127436
PeruTel;Prepaid;5;2013;132867
PeruTel;Prepaid;5;2013;158189
PeruTel;Prepaid;5;2013;168643
PeruTel;Prepaid;5;2013;172925
PeruTel;Prepaid;5;2013;176224
PeruTel;Prepaid;5;2013;222261
PeruTel;Prepaid;5;2013;232197
PeruTel;Prepaid;5;2013;261123
PeruTel;Prepaid;5;2013;344196
PeruTel;Prepaid;5;2013;431094
PeruTel;Prepaid;5;2013;431205
PeruTel;Prepaid;5;2013;476148
PeruTel;Prepaid;5;2013;476442
PeruTel;Prepaid;5;2013;483471
PeruTel;Prepaid;5;2013;485532
PeruTel;Prepaid;5;2013;582412
PeruTel;Prepaid;5;2013;615257
PeruTel;Control;5;2013;615565
PeruTel;Postpaid;5;2013;665908
PeruTel;Prepaid;5;2013;2621570
PeruTel;Prepaid;5;2013;3290261
ComTel;Control;6;2013;8
ComTel;Control;6;2013;9
ComTel;Control;6;2013;12
ComTel;Control;6;2013;14
ComTel;Control;6;2013;14
ComTel;Control;6;2013;20
ComTel;Control;6;2013;22
ComTel;Control;6;2013;22
ComTel;Control;6;2013;25
ComTel;Control;6;2013;31
ComTel;Control;6;2013;47
ComTel;Control;6;2013;53
ComTel;Control;6;2013;56
ComTel;Control;6;2013;62
ComTel;Control;6;2013;66
ComTel;Control;6;2013;72
ComTel;Control;6;2013;88
ComTel;Control;6;2013;91
ComTel;Control;6;2013;120
ComTel;Control;6;2013;159
ComTel;Control;6;2013;166
ComTel;Control;6;2013;361
ComTel;Control;6;2013;446
ComTel;Control;6;2013;787
ComTel;Control;6;2013;1093
ComTel;Control;6;2013;5662
ComTel;Postpaid;6;2013;6088
ComTel;Postpaid;6;2013;8872
ComTel;Postpaid;6;2013;9354
ComTel;Postpaid;6;2013;10813
ComTel;Postpaid;6;2013;11455
ComTel;Prepaid;6;2013;15266
ComTel;Postpaid;6;2013;16891
ComTel;Postpaid;6;2013;17220
ComTel;Postpaid;6;2013;17902
ComTel;Postpaid;6;2013;19643
ComTel;Postpaid;6;2013;20905
ComTel;Postpaid;6;2013;21663
ComTel;Postpaid;6;2013;22847
ComTel;Postpaid;6;2013;26928
ComTel;Postpaid;6;2013;28654
ComTel;Prepaid;6;2013;33163
ComTel;Prepaid;6;2013;39063
ComTel;Postpaid;6;2013;42323
ComTel;Prepaid;6;2013;42409
ComTel;Prepaid;6;2013;45192
ComTel;Prepaid;6;2013;46468
ComTel;Postpaid;6;2013;50896
ComTel;Postpaid;6;2013;53718
ComTel;Postpaid;6;2013;54042
ComTel;Postpaid;6;2013;58604
ComTel;Postpaid;6;2013;58802
ComTel;Prepaid;6;2013;59904
ComTel;Postpaid;6;2013;65122
ComTel;Prepaid;6;2013;68432
ComTel;Prepaid;6;2013;83637
ComTel;Postpaid;6;2013;114928
ComTel;Prepaid;6;2013;115447
ComTel;Prepaid;6;2013;117034
ComTel;Prepaid;6;2013;124067
ComTel;Prepaid;6;2013;136699
ComTel;Prepaid;6;2013;139449
ComTel;Prepaid;6;2013;139932
ComTel;Postpaid;6;2013;150002
ComTel;Prepaid;6;2013;161737
ComTel;Prepaid;6;2013;180900
ComTel;Prepaid;6;2013;181654
ComTel;Postpaid;6;2013;213642
ComTel;Prepaid;6;2013;216647
ComTel;Prepaid;6;2013;281428
ComTel;Postpaid;6;2013;300568
ComTel;Prepaid;6;2013;355032
ComTel;Prepaid;6;2013;378621
ComTel;Prepaid;6;2013;429702
ComTel;Prepaid;6;2013;509939
ComTel;Prepaid;6;2013;672164
ComTel;Postpaid;6;2013;1673327
ComTel;Prepaid;6;2013;3553154
SurTel;Prepaid;6;2013;7
SurTel;Postpaid;6;2013;22
SurTel;Postpaid;6;2013;52
SurTel;Postpaid;6;2013;66
SurTel;Postpaid;6;2013;104
SurTel;Postpaid;6;2013;128
SurTel;Postpaid;6;2013;184
SurTel;Postpaid;6;2013;201
SurTel;Prepaid;6;2013;278
SurTel;Postpaid;6;2013;317
SurTel;Prepaid;6;2013;429
SurTel;Prepaid;6;2013;573
SurTel;Postpaid;6;2013;617
SurTel;Prepaid;6;2013;632
SurTel;Postpaid;6;2013;896
SurTel;Prepaid;6;2013;906
SurTel;Control;6;2013;1139
SurTel;Control;6;2013;1156
SurTel;Control;6;2013;1280
SurTel;Postpaid;6;2013;1287
SurTel;Prepaid;6;2013;1521
SurTel;Postpaid;6;2013;1602
SurTel;Control;6;2013;1712
SurTel;Control;6;2013;1904
SurTel;Control;6;2013;2682
SurTel;Postpaid;6;2013;3026
SurTel;Prepaid;6;2013;3580
SurTel;Control;6;2013;4153
SurTel;Control;6;2013;6427
SurTel;Prepaid;6;2013;10524
SurTel;Prepaid;6;2013;10910
SurTel;Control;6;2013;11558
SurTel;Control;6;2013;13596
SurTel;Control;6;2013;18203
SurTel;Prepaid;6;2013;22274
SurTel;Control;6;2013;26182
SurTel;Postpaid;6;2013;30569
SurTel;Prepaid;6;2013;32598
SurTel;Postpaid;6;2013;33050
SurTel;Control;6;2013;39809
SurTel;Prepaid;6;2013;42638
SurTel;Prepaid;6;2013;221711
SurTel;Control;6;2013;263541
SurTel;Control;6;2013;290602
SurTel;Prepaid;6;2013;499101
PeruTel;Control;6;2013;2372
PeruTel;Postpaid;6;2013;3140
PeruTel;Postpaid;6;2013;6295
PeruTel;Control;6;2013;6663
PeruTel;Control;6;2013;11005
PeruTel;Postpaid;6;2013;11456
PeruTel;Postpaid;6;2013;12226
PeruTel;Prepaid;6;2013;14342
PeruTel;Postpaid;6;2013;16199
PeruTel;Control;6;2013;16397
PeruTel;Postpaid;6;2013;19352
PeruTel;Control;6;2013;19715
PeruTel;Control;6;2013;19895
PeruTel;Postpaid;6;2013;20671
PeruTel;Control;6;2013;25726
PeruTel;Control;6;2013;28801
PeruTel;Postpaid;6;2013;29734
PeruTel;Control;6;2013;30430
PeruTel;Postpaid;6;2013;31016
PeruTel;Postpaid;6;2013;33160
PeruTel;Postpaid;6;2013;33643
PeruTel;Postpaid;6;2013;35234
PeruTel;Postpaid;6;2013;36028
PeruTel;Postpaid;6;2013;36129
PeruTel;Postpaid;6;2013;37042
PeruTel;Control;6;2013;39450
PeruTel;Control;6;2013;39482
PeruTel;Control;6;2013;40293
PeruTel;Postpaid;6;2013;40938
PeruTel;Control;6;2013;41702
PeruTel;Control;6;2013;43849
PeruTel;Control;6;2013;44218
PeruTel;Control;6;2013;50009
PeruTel;Postpaid;6;2013;53957
PeruTel;Postpaid;6;2013;57843
PeruTel;Prepaid;6;2013;61555
PeruTel;Control;6;2013;68606
PeruTel;Postpaid;6;2013;69373
PeruTel;Postpaid;6;2013;71590
PeruTel;Prepaid;6;2013;75625
PeruTel;Control;6;2013;76051
PeruTel;Control;6;2013;80217
PeruTel;Control;6;2013;80844
PeruTel;Prepaid;6;2013;87553
PeruTel;Postpaid;6;2013;89995
PeruTel;Postpaid;6;2013;91497
PeruTel;Postpaid;6;2013;93391
PeruTel;Prepaid;6;2013;96657
PeruTel;Prepaid;6;2013;99180
PeruTel;Control;6;2013;104299
PeruTel;Prepaid;6;2013;106522
PeruTel;Postpaid;6;2013;112290
PeruTel;Postpaid;6;2013;113155
PeruTel;Control;6;2013;121216
PeruTel;Control;6;2013;131498
PeruTel;Control;6;2013;135144
PeruTel;Control;6;2013;135228
PeruTel;Prepaid;6;2013;141083
PeruTel;Prepaid;6;2013;159173
PeruTel;Prepaid;6;2013;169359
PeruTel;Prepaid;6;2013;175423
PeruTel;Prepaid;6;2013;178652
PeruTel;Prepaid;6;2013;225245
PeruTel;Prepaid;6;2013;233495
PeruTel;Prepaid;6;2013;264174
PeruTel;Prepaid;6;2013;346900
PeruTel;Prepaid;6;2013;435294
PeruTel;Prepaid;6;2013;438452
PeruTel;Prepaid;6;2013;473302
PeruTel;Prepaid;6;2013;483033
PeruTel;Prepaid;6;2013;485067
PeruTel;Prepaid;6;2013;485457
PeruTel;Prepaid;6;2013;576809
PeruTel;Prepaid;6;2013;617378
PeruTel;Control;6;2013;629469
PeruTel;Postpaid;6;2013;652594
PeruTel;Prepaid;6;2013;2581142
PeruTel;Prepaid;6;2013;3318619
ComTel;Control;7;2013;5
ComTel;Control;7;2013;10
ComTel;Control;7;2013;11
ComTel;Control;7;2013;11
ComTel;Control;7;2013;13
ComTel;Control;7;2013;23
ComTel;Control;7;2013;24
ComTel;Control;7;2013;25
ComTel;Control;7;2013;25
ComTel;Control;7;2013;31
ComTel;Control;7;2013;48
ComTel;Control;7;2013;52
ComTel;Control;7;2013;54
ComTel;Control;7;2013;56
ComTel;Control;7;2013;64
ComTel;Control;7;2013;72
ComTel;Control;7;2013;82
ComTel;Control;7;2013;85
ComTel;Control;7;2013;150
ComTel;Control;7;2013;150
ComTel;Control;7;2013;180
ComTel;Control;7;2013;356
ComTel;Control;7;2013;419
ComTel;Control;7;2013;765
ComTel;Control;7;2013;1037
ComTel;Control;7;2013;5487
ComTel;Postpaid;7;2013;7033
ComTel;Postpaid;7;2013;10592
ComTel;Postpaid;7;2013;10673
ComTel;Postpaid;7;2013;11551
ComTel;Postpaid;7;2013;11968
ComTel;Postpaid;7;2013;12276
ComTel;Prepaid;7;2013;16163
ComTel;Postpaid;7;2013;17886
ComTel;Postpaid;7;2013;18262
ComTel;Postpaid;7;2013;18277
ComTel;Postpaid;7;2013;21038
ComTel;Postpaid;7;2013;21860
ComTel;Postpaid;7;2013;23985
ComTel;Postpaid;7;2013;28473
ComTel;Prepaid;7;2013;29860
ComTel;Postpaid;7;2013;30241
ComTel;Prepaid;7;2013;33853
ComTel;Prepaid;7;2013;39541
ComTel;Prepaid;7;2013;43890
ComTel;Postpaid;7;2013;44624
ComTel;Prepaid;7;2013;46913
ComTel;Prepaid;7;2013;47443
ComTel;Postpaid;7;2013;53627
ComTel;Postpaid;7;2013;55246
ComTel;Postpaid;7;2013;55947
ComTel;Postpaid;7;2013;61398
ComTel;Postpaid;7;2013;62210
ComTel;Prepaid;7;2013;68711
ComTel;Postpaid;7;2013;69136
ComTel;Prepaid;7;2013;83465
ComTel;Prepaid;7;2013;118456
ComTel;Postpaid;7;2013;121273
ComTel;Prepaid;7;2013;125021
ComTel;Prepaid;7;2013;127112
ComTel;Prepaid;7;2013;141156
ComTel;Prepaid;7;2013;141748
ComTel;Prepaid;7;2013;144296
ComTel;Postpaid;7;2013;149608
ComTel;Prepaid;7;2013;165703
ComTel;Prepaid;7;2013;187112
ComTel;Prepaid;7;2013;188632
ComTel;Postpaid;7;2013;214795
ComTel;Prepaid;7;2013;223035
ComTel;Prepaid;7;2013;287077
ComTel;Postpaid;7;2013;325045
ComTel;Prepaid;7;2013;360158
ComTel;Prepaid;7;2013;382964
ComTel;Prepaid;7;2013;434774
ComTel;Prepaid;7;2013;518661
ComTel;Prepaid;7;2013;625099
ComTel;Postpaid;7;2013;1698527
ComTel;Prepaid;7;2013;3585887
SurTel;Prepaid;7;2013;4
SurTel;Prepaid;7;2013;8
SurTel;Postpaid;7;2013;24
SurTel;Postpaid;7;2013;47
SurTel;Postpaid;7;2013;51
SurTel;Postpaid;7;2013;123
SurTel;Postpaid;7;2013;126
SurTel;Postpaid;7;2013;190
SurTel;Postpaid;7;2013;213
SurTel;Postpaid;7;2013;263
SurTel;Prepaid;7;2013;271
SurTel;Postpaid;7;2013;360
SurTel;Control;7;2013;447
SurTel;Prepaid;7;2013;566
SurTel;Prepaid;7;2013;628
SurTel;Prepaid;7;2013;657
SurTel;Postpaid;7;2013;736
SurTel;Postpaid;7;2013;826
SurTel;Prepaid;7;2013;946
SurTel;Postpaid;7;2013;1201
SurTel;Control;7;2013;1231
SurTel;Postpaid;7;2013;1455
SurTel;Control;7;2013;1569
SurTel;Prepaid;7;2013;1587
SurTel;Control;7;2013;1865
SurTel;Control;7;2013;1987
SurTel;Control;7;2013;2601
SurTel;Control;7;2013;3009
SurTel;Postpaid;7;2013;3097
SurTel;Prepaid;7;2013;3806
SurTel;Control;7;2013;4081
SurTel;Control;7;2013;6695
SurTel;Prepaid;7;2013;10377
SurTel;Prepaid;7;2013;11023
SurTel;Control;7;2013;11344
SurTel;Control;7;2013;13350
SurTel;Control;7;2013;19152
SurTel;Prepaid;7;2013;22084
SurTel;Control;7;2013;25962
SurTel;Postpaid;7;2013;30874
SurTel;Postpaid;7;2013;30931
SurTel;Prepaid;7;2013;32439
SurTel;Control;7;2013;39759
SurTel;Prepaid;7;2013;41994
SurTel;Prepaid;7;2013;216944
SurTel;Control;7;2013;254170
SurTel;Control;7;2013;286317
SurTel;Prepaid;7;2013;499646
PeruTel;Control;7;2013;2656
PeruTel;Postpaid;7;2013;3222
PeruTel;Postpaid;7;2013;7540
PeruTel;Control;7;2013;8376
PeruTel;Postpaid;7;2013;12037
PeruTel;Control;7;2013;12249
PeruTel;Postpaid;7;2013;12500
PeruTel;Prepaid;7;2013;14393
PeruTel;Postpaid;7;2013;17119
PeruTel;Control;7;2013;18384
PeruTel;Postpaid;7;2013;19672
PeruTel;Control;7;2013;21052
PeruTel;Control;7;2013;21709
PeruTel;Postpaid;7;2013;21851
PeruTel;Control;7;2013;27730
PeruTel;Postpaid;7;2013;29072
PeruTel;Postpaid;7;2013;30526
PeruTel;Control;7;2013;31628
PeruTel;Control;7;2013;32445
PeruTel;Postpaid;7;2013;33389
PeruTel;Postpaid;7;2013;33465
PeruTel;Postpaid;7;2013;35622
PeruTel;Postpaid;7;2013;36542
PeruTel;Postpaid;7;2013;36977
PeruTel;Postpaid;7;2013;37304
PeruTel;Postpaid;7;2013;38963
PeruTel;Control;7;2013;41892
PeruTel;Control;7;2013;42675
PeruTel;Control;7;2013;43134
PeruTel;Control;7;2013;45133
PeruTel;Control;7;2013;45282
PeruTel;Control;7;2013;46800
PeruTel;Control;7;2013;53714
PeruTel;Postpaid;7;2013;53890
PeruTel;Postpaid;7;2013;56442
PeruTel;Prepaid;7;2013;68892
PeruTel;Postpaid;7;2013;69280
PeruTel;Control;7;2013;69992
PeruTel;Postpaid;7;2013;72242
PeruTel;Prepaid;7;2013;74575
PeruTel;Control;7;2013;79835
PeruTel;Control;7;2013;86041
PeruTel;Control;7;2013;87463
PeruTel;Prepaid;7;2013;87546
PeruTel;Postpaid;7;2013;88444
PeruTel;Postpaid;7;2013;89973
PeruTel;Postpaid;7;2013;90793
PeruTel;Prepaid;7;2013;100199
PeruTel;Prepaid;7;2013;100812
PeruTel;Postpaid;7;2013;107019
PeruTel;Prepaid;7;2013;108143
PeruTel;Control;7;2013;108234
PeruTel;Postpaid;7;2013;110283
PeruTel;Control;7;2013;128145
PeruTel;Prepaid;7;2013;136149
PeruTel;Control;7;2013;141192
PeruTel;Control;7;2013;141559
PeruTel;Control;7;2013;142294
PeruTel;Prepaid;7;2013;160151
PeruTel;Prepaid;7;2013;169152
PeruTel;Prepaid;7;2013;177013
PeruTel;Prepaid;7;2013;180685
PeruTel;Prepaid;7;2013;229212
PeruTel;Prepaid;7;2013;235688
PeruTel;Prepaid;7;2013;261134
PeruTel;Prepaid;7;2013;343902
PeruTel;Prepaid;7;2013;432654
PeruTel;Prepaid;7;2013;445957
PeruTel;Prepaid;7;2013;472563
PeruTel;Prepaid;7;2013;483543
PeruTel;Prepaid;7;2013;487421
PeruTel;Prepaid;7;2013;488563
PeruTel;Prepaid;7;2013;576445
PeruTel;Prepaid;7;2013;625720
PeruTel;Postpaid;7;2013;641684
PeruTel;Control;7;2013;656142
PeruTel;Prepaid;7;2013;2564306
PeruTel;Prepaid;7;2013;3273015
ComTel;Control;8;2013;3
ComTel;Control;8;2013;5
ComTel;Control;8;2013;8
ComTel;Control;8;2013;11
ComTel;Control;8;2013;11
ComTel;Control;8;2013;19
ComTel;Control;8;2013;20
ComTel;Control;8;2013;22
ComTel;Control;8;2013;25
ComTel;Control;8;2013;33
ComTel;Control;8;2013;45
ComTel;Control;8;2013;52
ComTel;Control;8;2013;52
ComTel;Control;8;2013;54
ComTel;Control;8;2013;78
ComTel;Control;8;2013;92
ComTel;Control;8;2013;96
ComTel;Control;8;2013;123
ComTel;Control;8;2013;151
ComTel;Control;8;2013;172
ComTel;Control;8;2013;187
ComTel;Control;8;2013;330
ComTel;Control;8;2013;436
ComTel;Control;8;2013;762
ComTel;Control;8;2013;1038
ComTel;Control;8;2013;5055
ComTel;Postpaid;8;2013;6292
ComTel;Postpaid;8;2013;9675
ComTel;Postpaid;8;2013;10103
ComTel;Postpaid;8;2013;11873
ComTel;Postpaid;8;2013;11927
ComTel;Prepaid;8;2013;15887
ComTel;Postpaid;8;2013;17404
ComTel;Postpaid;8;2013;17463
ComTel;Postpaid;8;2013;17978
ComTel;Postpaid;8;2013;21168
ComTel;Postpaid;8;2013;21792
ComTel;Postpaid;8;2013;24361
ComTel;Postpaid;8;2013;28310
ComTel;Postpaid;8;2013;29443
ComTel;Prepaid;8;2013;33061
ComTel;Prepaid;8;2013;39834
ComTel;Prepaid;8;2013;43210
ComTel;Postpaid;8;2013;44950
ComTel;Prepaid;8;2013;45319
ComTel;Prepaid;8;2013;47724
ComTel;Postpaid;8;2013;50084
ComTel;Postpaid;8;2013;53085
ComTel;Postpaid;8;2013;56805
ComTel;Postpaid;8;2013;59948
ComTel;Postpaid;8;2013;61396
ComTel;Postpaid;8;2013;61622
ComTel;Prepaid;8;2013;68623
ComTel;Postpaid;8;2013;70286
ComTel;Prepaid;8;2013;81963
ComTel;Prepaid;8;2013;118829
ComTel;Prepaid;8;2013;119938
ComTel;Postpaid;8;2013;121404
ComTel;Prepaid;8;2013;124312
ComTel;Prepaid;8;2013;140184
ComTel;Prepaid;8;2013;141570
ComTel;Prepaid;8;2013;143627
ComTel;Postpaid;8;2013;156869
ComTel;Prepaid;8;2013;159712
ComTel;Prepaid;8;2013;165354
ComTel;Prepaid;8;2013;186572
ComTel;Prepaid;8;2013;190005
ComTel;Prepaid;8;2013;222804
ComTel;Postpaid;8;2013;223141
ComTel;Prepaid;8;2013;282233
ComTel;Postpaid;8;2013;328627
ComTel;Prepaid;8;2013;360756
ComTel;Prepaid;8;2013;383917
ComTel;Prepaid;8;2013;435259
ComTel;Prepaid;8;2013;517224
ComTel;Prepaid;8;2013;665880
ComTel;Postpaid;8;2013;1688352
ComTel;Prepaid;8;2013;3464142
SurTel;Prepaid;8;2013;2
SurTel;Prepaid;8;2013;6
SurTel;Postpaid;8;2013;27
SurTel;Postpaid;8;2013;44
SurTel;Postpaid;8;2013;46
SurTel;Postpaid;8;2013;120
SurTel;Postpaid;8;2013;124
SurTel;Postpaid;8;2013;147
SurTel;Postpaid;8;2013;212
SurTel;Prepaid;8;2013;240
SurTel;Postpaid;8;2013;256
SurTel;Postpaid;8;2013;325
SurTel;Control;8;2013;463
SurTel;Prepaid;8;2013;560
SurTel;Prepaid;8;2013;602
SurTel;Postpaid;8;2013;628
SurTel;Prepaid;8;2013;656
SurTel;Postpaid;8;2013;794
SurTel;Prepaid;8;2013;949
SurTel;Postpaid;8;2013;1220
SurTel;Control;8;2013;1226
SurTel;Postpaid;8;2013;1408
SurTel;Control;8;2013;1490
SurTel;Prepaid;8;2013;1546
SurTel;Control;8;2013;1792
SurTel;Control;8;2013;1994
SurTel;Control;8;2013;2620
SurTel;Postpaid;8;2013;2753
SurTel;Control;8;2013;3001
SurTel;Prepaid;8;2013;3625
SurTel;Control;8;2013;3993
SurTel;Control;8;2013;6705
SurTel;Prepaid;8;2013;9936
SurTel;Prepaid;8;2013;10686
SurTel;Control;8;2013;10870
SurTel;Control;8;2013;12798
SurTel;Control;8;2013;19042
SurTel;Prepaid;8;2013;21254
SurTel;Control;8;2013;25578
SurTel;Postpaid;8;2013;29349
SurTel;Postpaid;8;2013;30953
SurTel;Prepaid;8;2013;32227
SurTel;Control;8;2013;38518
SurTel;Prepaid;8;2013;40944
SurTel;Prepaid;8;2013;212628
SurTel;Control;8;2013;247737
SurTel;Control;8;2013;283993
SurTel;Prepaid;8;2013;501086
PeruTel;Control;8;2013;2892
PeruTel;Postpaid;8;2013;3198
PeruTel;Postpaid;8;2013;6187
PeruTel;Control;8;2013;7990
